month,state,industry,claim_type,claims_count_actual
2017-12,DE,Construction,LostTime,1
2017-12,DE,Healthcare,LostTime,1
2017-12,DE,Manufacturing,Indemnity,1
2017-12,FL,Construction,Indemnity,5
2017-12,FL,Construction,LostTime,18
2017-12,FL,Healthcare,LostTime,8
2017-12,FL,Manufacturing,Indemnity,6
2017-12,FL,Manufacturing,LostTime,34
2017-12,GA,Healthcare,LostTime,1
2017-12,GA,Manufacturing,Indemnity,10
2017-12,GA,Manufacturing,LostTime,13
2017-12,ID,Construction,LostTime,1
2017-12,ID,Manufacturing,Indemnity,1
2017-12,ID,Manufacturing,LostTime,2
2017-12,IL,Construction,Indemnity,1
2017-12,IL,Construction,LostTime,5
2017-12,IL,Healthcare,Indemnity,1
2017-12,IL,Healthcare,LostTime,2
2017-12,IL,Manufacturing,Indemnity,14
2017-12,IL,Manufacturing,LostTime,15
2017-12,KS,Construction,LostTime,2
2017-12,KS,Healthcare,LostTime,3
2017-12,KS,Manufacturing,Indemnity,3
2017-12,KS,Manufacturing,LostTime,10
2017-12,LA,Construction,LostTime,3
2017-12,LA,Manufacturing,Indemnity,5
2017-12,LA,Manufacturing,LostTime,16
2017-12,MA,Construction,Indemnity,1
2017-12,MA,Construction,LostTime,5
2017-12,MA,Healthcare,Indemnity,1
2017-12,MA,Healthcare,LostTime,2
2017-12,MA,Manufacturing,Indemnity,5
2017-12,MA,Manufacturing,LostTime,12
2017-12,MD,Manufacturing,LostTime,1
2017-12,ME,Healthcare,LostTime,2
2017-12,ME,Manufacturing,LostTime,2
2017-12,MI,Manufacturing,LostTime,3
2017-12,MO,Construction,Indemnity,1
2017-12,MO,Construction,LostTime,4
2017-12,MO,Healthcare,LostTime,4
2017-12,MO,Manufacturing,Indemnity,7
2017-12,MO,Manufacturing,LostTime,13
2017-12,MS,Construction,Indemnity,1
2017-12,MS,Construction,LostTime,1
2017-12,MS,Manufacturing,Indemnity,9
2017-12,MS,Manufacturing,LostTime,7
2017-12,MT,Construction,LostTime,1
2017-12,MT,Manufacturing,LostTime,3
2017-12,ND,Construction,LostTime,1
2017-12,ND,Manufacturing,Indemnity,2
2017-12,ND,Manufacturing,LostTime,7
2017-12,NE,Construction,LostTime,4
2017-12,NE,Healthcare,LostTime,2
2017-12,NE,Manufacturing,Indemnity,2
2017-12,NE,Manufacturing,LostTime,7
2017-12,NH,Healthcare,LostTime,1
2017-12,NH,Manufacturing,Indemnity,1
2017-12,NH,Manufacturing,LostTime,1
2017-12,NJ,Construction,LostTime,2
2017-12,NJ,Healthcare,Indemnity,1
2017-12,NJ,Manufacturing,Indemnity,10
2017-12,NJ,Manufacturing,LostTime,17
2017-12,NM,Manufacturing,LostTime,1
2017-12,NY,Construction,Indemnity,2
2017-12,NY,Construction,LostTime,8
2017-12,NY,Healthcare,LostTime,7
2017-12,NY,Manufacturing,Indemnity,6
2017-12,NY,Manufacturing,LostTime,18
2017-12,OH,Construction,Indemnity,3
2017-12,OH,Construction,LostTime,7
2017-12,OH,Healthcare,LostTime,4
2017-12,OH,Manufacturing,Indemnity,17
2017-12,OH,Manufacturing,LostTime,30
2017-12,OK,Construction,Indemnity,1
2017-12,OK,Construction,LostTime,2
2017-12,OK,Healthcare,LostTime,1
2017-12,OK,Manufacturing,Indemnity,2
2017-12,OK,Manufacturing,LostTime,9
2017-12,PA,Construction,LostTime,10
2017-12,PA,Healthcare,LostTime,7
2017-12,PA,Manufacturing,Indemnity,21
2017-12,PA,Manufacturing,LostTime,40
2017-12,RI,Construction,LostTime,1
2017-12,RI,Manufacturing,Indemnity,1
2017-12,RI,Manufacturing,LostTime,1
2017-12,SC,Manufacturing,LostTime,1
2017-12,SD,Construction,LostTime,1
2017-12,SD,Healthcare,LostTime,3
2017-12,SD,Manufacturing,Indemnity,6
2017-12,SD,Manufacturing,LostTime,2
2017-12,TX,Construction,Indemnity,4
2017-12,TX,Construction,LostTime,29
2017-12,TX,Healthcare,Indemnity,4
2017-12,TX,Healthcare,LostTime,9
2017-12,TX,Manufacturing,Indemnity,26
2017-12,TX,Manufacturing,LostTime,68
2017-12,UT,Manufacturing,LostTime,1
2017-12,WA,Manufacturing,LostTime,1
2017-12,WI,Construction,LostTime,4
2017-12,WI,Healthcare,Indemnity,1
2017-12,WI,Manufacturing,Indemnity,9
2017-12,WI,Manufacturing,LostTime,24
2017-12,WV,Construction,LostTime,3
2017-12,WV,Manufacturing,Indemnity,2
2017-12,WV,Manufacturing,LostTime,1
2018-01,AL,Construction,Indemnity,1
2018-01,AL,Construction,LostTime,3
2018-01,AL,Healthcare,Indemnity,1
2018-01,AL,Manufacturing,Indemnity,7
2018-01,AL,Manufacturing,LostTime,15
2018-01,AR,Construction,LostTime,2
2018-01,AR,Healthcare,Indemnity,1
2018-01,AR,Healthcare,LostTime,1
2018-01,AR,Manufacturing,Indemnity,11
2018-01,AR,Manufacturing,LostTime,8
2018-01,AZ,Manufacturing,Indemnity,1
2018-01,CA,Healthcare,Indemnity,1
2018-01,CA,Manufacturing,LostTime,2
2018-01,CO,Construction,LostTime,11
2018-01,CO,Healthcare,LostTime,2
2018-01,CO,Manufacturing,Indemnity,1
2018-01,CO,Manufacturing,LostTime,16
2018-01,CT,Construction,LostTime,1
2018-01,CT,Healthcare,Indemnity,1
2018-01,CT,Healthcare,LostTime,3
2018-01,CT,Manufacturing,LostTime,5
2018-01,DC,Construction,Indemnity,1
2018-01,DC,Construction,LostTime,1
2018-01,DE,Construction,LostTime,1
2018-01,DE,Manufacturing,LostTime,4
2018-01,FL,Construction,Indemnity,4
2018-01,FL,Construction,LostTime,20
2018-01,FL,Healthcare,LostTime,14
2018-01,FL,Manufacturing,Indemnity,5
2018-01,FL,Manufacturing,LostTime,36
2018-01,GA,Construction,Indemnity,1
2018-01,GA,Construction,LostTime,5
2018-01,GA,Healthcare,Indemnity,2
2018-01,GA,Healthcare,LostTime,7
2018-01,GA,Manufacturing,Indemnity,11
2018-01,GA,Manufacturing,LostTime,21
2018-01,HI,Manufacturing,LostTime,1
2018-01,ID,Healthcare,LostTime,2
2018-01,ID,Manufacturing,Indemnity,2
2018-01,ID,Manufacturing,LostTime,1
2018-01,IL,Construction,Indemnity,1
2018-01,IL,Construction,LostTime,5
2018-01,IL,Healthcare,Indemnity,3
2018-01,IL,Healthcare,LostTime,8
2018-01,IL,Manufacturing,Indemnity,13
2018-01,IL,Manufacturing,LostTime,29
2018-01,KS,Construction,LostTime,1
2018-01,KS,Healthcare,LostTime,2
2018-01,KS,Manufacturing,Indemnity,4
2018-01,KS,Manufacturing,LostTime,8
2018-01,LA,Construction,Indemnity,1
2018-01,LA,Construction,LostTime,1
2018-01,LA,Healthcare,LostTime,3
2018-01,LA,Manufacturing,Indemnity,3
2018-01,LA,Manufacturing,LostTime,13
2018-01,MA,Construction,Indemnity,2
2018-01,MA,Construction,LostTime,3
2018-01,MA,Healthcare,LostTime,4
2018-01,MA,Manufacturing,Indemnity,6
2018-01,MA,Manufacturing,LostTime,14
2018-01,MD,Manufacturing,LostTime,2
2018-01,ME,Healthcare,LostTime,2
2018-01,ME,Manufacturing,Indemnity,1
2018-01,ME,Manufacturing,LostTime,3
2018-01,MN,Manufacturing,LostTime,2
2018-01,MO,Construction,LostTime,4
2018-01,MO,Healthcare,Indemnity,1
2018-01,MO,Healthcare,LostTime,3
2018-01,MO,Manufacturing,Indemnity,9
2018-01,MO,Manufacturing,LostTime,14
2018-01,MS,Construction,LostTime,1
2018-01,MS,Healthcare,LostTime,2
2018-01,MS,Manufacturing,Indemnity,4
2018-01,MS,Manufacturing,LostTime,11
2018-01,MT,Healthcare,LostTime,1
2018-01,ND,Construction,LostTime,2
2018-01,ND,Manufacturing,Indemnity,4
2018-01,ND,Manufacturing,LostTime,6
2018-01,NE,Construction,LostTime,3
2018-01,NE,Healthcare,LostTime,3
2018-01,NE,Manufacturing,Indemnity,7
2018-01,NE,Manufacturing,LostTime,13
2018-01,NH,Healthcare,LostTime,2
2018-01,NH,Manufacturing,Indemnity,1
2018-01,NH,Manufacturing,LostTime,1
2018-01,NJ,Construction,LostTime,1
2018-01,NJ,Healthcare,LostTime,5
2018-01,NJ,Manufacturing,Indemnity,1
2018-01,NJ,Manufacturing,LostTime,14
2018-01,NY,Construction,LostTime,7
2018-01,NY,Healthcare,Indemnity,4
2018-01,NY,Healthcare,LostTime,7
2018-01,NY,Manufacturing,Indemnity,4
2018-01,NY,Manufacturing,LostTime,25
2018-01,OH,Construction,Indemnity,1
2018-01,OH,Construction,LostTime,11
2018-01,OH,Healthcare,Indemnity,2
2018-01,OH,Healthcare,LostTime,6
2018-01,OH,Manufacturing,Indemnity,17
2018-01,OH,Manufacturing,LostTime,42
2018-01,OK,Construction,LostTime,4
2018-01,OK,Healthcare,LostTime,1
2018-01,OK,Manufacturing,Indemnity,3
2018-01,OK,Manufacturing,LostTime,5
2018-01,PA,Construction,Indemnity,2
2018-01,PA,Construction,LostTime,3
2018-01,PA,Healthcare,LostTime,7
2018-01,PA,Manufacturing,Indemnity,8
2018-01,PA,Manufacturing,LostTime,42
2018-01,RI,Construction,LostTime,1
2018-01,RI,Manufacturing,Indemnity,1
2018-01,SC,Manufacturing,LostTime,2
2018-01,SD,Construction,LostTime,1
2018-01,SD,Healthcare,LostTime,3
2018-01,SD,Manufacturing,LostTime,3
2018-01,TX,Construction,Indemnity,5
2018-01,TX,Construction,LostTime,25
2018-01,TX,Healthcare,Indemnity,1
2018-01,TX,Healthcare,LostTime,8
2018-01,TX,Manufacturing,Indemnity,33
2018-01,TX,Manufacturing,LostTime,91
2018-01,VA,Manufacturing,LostTime,3
2018-01,WA,Construction,LostTime,1
2018-01,WA,Manufacturing,LostTime,1
2018-01,WI,Construction,Indemnity,2
2018-01,WI,Construction,LostTime,1
2018-01,WI,Healthcare,Indemnity,1
2018-01,WI,Healthcare,LostTime,3
2018-01,WI,Manufacturing,Indemnity,8
2018-01,WI,Manufacturing,LostTime,21
2018-01,WV,Construction,LostTime,1
2018-01,WV,Healthcare,LostTime,1
2018-01,WV,Manufacturing,Indemnity,2
2018-01,WV,Manufacturing,LostTime,11
2018-02,AK,Manufacturing,Indemnity,1
2018-02,AL,Construction,Indemnity,1
2018-02,AL,Construction,LostTime,4
2018-02,AL,Healthcare,LostTime,3
2018-02,AL,Manufacturing,Indemnity,10
2018-02,AL,Manufacturing,LostTime,14
2018-02,AR,Healthcare,LostTime,2
2018-02,AR,Manufacturing,Indemnity,5
2018-02,AR,Manufacturing,LostTime,5
2018-02,AZ,Healthcare,LostTime,2
2018-02,AZ,Manufacturing,LostTime,2
2018-02,CA,Construction,LostTime,1
2018-02,CA,Healthcare,LostTime,1
2018-02,CA,Manufacturing,Indemnity,2
2018-02,CA,Manufacturing,LostTime,1
2018-02,CO,Construction,Indemnity,1
2018-02,CO,Construction,LostTime,3
2018-02,CO,Healthcare,LostTime,1
2018-02,CO,Manufacturing,Indemnity,6
2018-02,CO,Manufacturing,LostTime,19
2018-02,CT,Healthcare,LostTime,1
2018-02,CT,Manufacturing,Indemnity,2
2018-02,DC,Construction,LostTime,1
2018-02,DE,Construction,LostTime,1
2018-02,DE,Healthcare,LostTime,1
2018-02,FL,Construction,Indemnity,2
2018-02,FL,Construction,LostTime,18
2018-02,FL,Healthcare,LostTime,6
2018-02,FL,Manufacturing,Indemnity,9
2018-02,FL,Manufacturing,LostTime,45
2018-02,GA,Construction,Indemnity,3
2018-02,GA,Construction,LostTime,6
2018-02,GA,Healthcare,LostTime,2
2018-02,GA,Manufacturing,Indemnity,14
2018-02,GA,Manufacturing,LostTime,29
2018-02,HI,Manufacturing,Indemnity,1
2018-02,HI,Manufacturing,LostTime,1
2018-02,ID,Construction,LostTime,1
2018-02,ID,Manufacturing,Indemnity,2
2018-02,ID,Manufacturing,LostTime,4
2018-02,IL,Construction,LostTime,1
2018-02,IL,Healthcare,LostTime,6
2018-02,IL,Manufacturing,Indemnity,12
2018-02,IL,Manufacturing,LostTime,26
2018-02,IN,Healthcare,LostTime,1
2018-02,KS,Construction,Indemnity,1
2018-02,KS,Construction,LostTime,3
2018-02,KS,Healthcare,LostTime,1
2018-02,KS,Manufacturing,Indemnity,5
2018-02,KS,Manufacturing,LostTime,9
2018-02,LA,Construction,Indemnity,2
2018-02,LA,Construction,LostTime,3
2018-02,LA,Healthcare,Indemnity,1
2018-02,LA,Healthcare,LostTime,1
2018-02,LA,Manufacturing,Indemnity,4
2018-02,LA,Manufacturing,LostTime,10
2018-02,MA,Construction,LostTime,1
2018-02,MA,Healthcare,LostTime,3
2018-02,MA,Manufacturing,Indemnity,2
2018-02,MA,Manufacturing,LostTime,12
2018-02,ME,Healthcare,LostTime,1
2018-02,ME,Manufacturing,LostTime,1
2018-02,MI,Manufacturing,Indemnity,1
2018-02,MI,Manufacturing,LostTime,1
2018-02,MO,Healthcare,LostTime,3
2018-02,MO,Manufacturing,Indemnity,10
2018-02,MO,Manufacturing,LostTime,10
2018-02,MS,Manufacturing,Indemnity,5
2018-02,MS,Manufacturing,LostTime,7
2018-02,MT,Construction,LostTime,1
2018-02,MT,Manufacturing,LostTime,4
2018-02,ND,Manufacturing,Indemnity,1
2018-02,ND,Manufacturing,LostTime,7
2018-02,NE,Construction,LostTime,4
2018-02,NE,Healthcare,LostTime,2
2018-02,NE,Manufacturing,Indemnity,1
2018-02,NE,Manufacturing,LostTime,12
2018-02,NH,Construction,LostTime,1
2018-02,NH,Healthcare,Indemnity,1
2018-02,NH,Manufacturing,LostTime,3
2018-02,NJ,Construction,LostTime,2
2018-02,NJ,Healthcare,LostTime,5
2018-02,NJ,Manufacturing,Indemnity,4
2018-02,NJ,Manufacturing,LostTime,12
2018-02,NY,Construction,Indemnity,1
2018-02,NY,Construction,LostTime,6
2018-02,NY,Healthcare,Indemnity,1
2018-02,NY,Healthcare,LostTime,3
2018-02,NY,Manufacturing,Indemnity,8
2018-02,NY,Manufacturing,LostTime,21
2018-02,OH,Construction,Indemnity,1
2018-02,OH,Construction,LostTime,2
2018-02,OH,Healthcare,Indemnity,1
2018-02,OH,Healthcare,LostTime,5
2018-02,OH,Manufacturing,Indemnity,21
2018-02,OH,Manufacturing,LostTime,29
2018-02,OK,Construction,LostTime,5
2018-02,OK,Healthcare,LostTime,1
2018-02,OK,Manufacturing,Indemnity,6
2018-02,OK,Manufacturing,LostTime,13
2018-02,PA,Construction,LostTime,7
2018-02,PA,Healthcare,LostTime,8
2018-02,PA,Manufacturing,Indemnity,20
2018-02,PA,Manufacturing,LostTime,46
2018-02,RI,Construction,LostTime,2
2018-02,RI,Manufacturing,Indemnity,1
2018-02,SD,Construction,LostTime,1
2018-02,SD,Healthcare,LostTime,2
2018-02,SD,Manufacturing,Indemnity,1
2018-02,SD,Manufacturing,LostTime,5
2018-02,TN,Manufacturing,LostTime,1
2018-02,TX,Construction,Indemnity,7
2018-02,TX,Construction,LostTime,22
2018-02,TX,Healthcare,Indemnity,2
2018-02,TX,Healthcare,LostTime,11
2018-02,TX,Manufacturing,Indemnity,30
2018-02,TX,Manufacturing,LostTime,71
2018-02,VA,Manufacturing,LostTime,4
2018-02,WI,Construction,Indemnity,1
2018-02,WI,Construction,LostTime,2
2018-02,WI,Healthcare,LostTime,2
2018-02,WI,Manufacturing,Indemnity,7
2018-02,WI,Manufacturing,LostTime,12
2018-02,WV,Healthcare,LostTime,2
2018-02,WV,Manufacturing,Indemnity,1
2018-02,WV,Manufacturing,LostTime,2
2018-03,AK,Manufacturing,LostTime,1
2018-03,AL,Construction,Indemnity,1
2018-03,AL,Construction,LostTime,3
2018-03,AL,Healthcare,LostTime,4
2018-03,AL,Manufacturing,Indemnity,1
2018-03,AL,Manufacturing,LostTime,12
2018-03,AR,Construction,Indemnity,1
2018-03,AR,Construction,LostTime,1
2018-03,AR,Healthcare,Indemnity,1
2018-03,AR,Healthcare,LostTime,1
2018-03,AR,Manufacturing,Indemnity,2
2018-03,AR,Manufacturing,LostTime,9
2018-03,AZ,Manufacturing,Indemnity,1
2018-03,AZ,Manufacturing,LostTime,2
2018-03,CA,Healthcare,Indemnity,1
2018-03,CA,Healthcare,LostTime,1
2018-03,CO,Construction,Indemnity,3
2018-03,CO,Construction,LostTime,7
2018-03,CO,Healthcare,LostTime,3
2018-03,CO,Manufacturing,Indemnity,1
2018-03,CO,Manufacturing,LostTime,21
2018-03,CT,Construction,Indemnity,1
2018-03,CT,Construction,LostTime,1
2018-03,CT,Manufacturing,Indemnity,3
2018-03,CT,Manufacturing,LostTime,4
2018-03,DC,Construction,Indemnity,1
2018-03,DC,Construction,LostTime,2
2018-03,DC,Manufacturing,LostTime,2
2018-03,DE,Manufacturing,LostTime,1
2018-03,FL,Construction,Indemnity,4
2018-03,FL,Construction,LostTime,23
2018-03,FL,Healthcare,Indemnity,2
2018-03,FL,Healthcare,LostTime,7
2018-03,FL,Manufacturing,Indemnity,10
2018-03,FL,Manufacturing,LostTime,50
2018-03,GA,Construction,Indemnity,3
2018-03,GA,Construction,LostTime,5
2018-03,GA,Healthcare,Indemnity,1
2018-03,GA,Healthcare,LostTime,4
2018-03,GA,Manufacturing,Indemnity,11
2018-03,GA,Manufacturing,LostTime,24
2018-03,ID,Construction,LostTime,2
2018-03,ID,Manufacturing,Indemnity,3
2018-03,ID,Manufacturing,LostTime,7
2018-03,IL,Construction,Indemnity,1
2018-03,IL,Construction,LostTime,5
2018-03,IL,Healthcare,Indemnity,1
2018-03,IL,Healthcare,LostTime,3
2018-03,IL,Manufacturing,Indemnity,13
2018-03,IL,Manufacturing,LostTime,20
2018-03,KS,Construction,LostTime,2
2018-03,KS,Healthcare,LostTime,1
2018-03,KS,Manufacturing,Indemnity,4
2018-03,KS,Manufacturing,LostTime,8
2018-03,LA,Construction,LostTime,1
2018-03,LA,Healthcare,Indemnity,1
2018-03,LA,Manufacturing,Indemnity,4
2018-03,LA,Manufacturing,LostTime,20
2018-03,MA,Construction,LostTime,3
2018-03,MA,Healthcare,Indemnity,1
2018-03,MA,Healthcare,LostTime,2
2018-03,MA,Manufacturing,Indemnity,5
2018-03,MA,Manufacturing,LostTime,12
2018-03,MD,Manufacturing,Indemnity,1
2018-03,MD,Manufacturing,LostTime,2
2018-03,ME,Manufacturing,Indemnity,2
2018-03,ME,Manufacturing,LostTime,5
2018-03,MI,Manufacturing,Indemnity,1
2018-03,MO,Construction,LostTime,5
2018-03,MO,Manufacturing,Indemnity,4
2018-03,MO,Manufacturing,LostTime,11
2018-03,MS,Construction,LostTime,1
2018-03,MS,Manufacturing,Indemnity,5
2018-03,MS,Manufacturing,LostTime,4
2018-03,MT,Construction,LostTime,1
2018-03,MT,Manufacturing,Indemnity,1
2018-03,MT,Manufacturing,LostTime,4
2018-03,NC,Manufacturing,LostTime,3
2018-03,ND,Healthcare,LostTime,2
2018-03,ND,Manufacturing,Indemnity,2
2018-03,ND,Manufacturing,LostTime,3
2018-03,NE,Construction,Indemnity,1
2018-03,NE,Manufacturing,Indemnity,3
2018-03,NE,Manufacturing,LostTime,7
2018-03,NH,Healthcare,Indemnity,1
2018-03,NH,Manufacturing,LostTime,3
2018-03,NJ,Healthcare,LostTime,2
2018-03,NJ,Manufacturing,Indemnity,2
2018-03,NJ,Manufacturing,LostTime,16
2018-03,NY,Construction,Indemnity,2
2018-03,NY,Construction,LostTime,5
2018-03,NY,Healthcare,LostTime,7
2018-03,NY,Manufacturing,Indemnity,10
2018-03,NY,Manufacturing,LostTime,21
2018-03,OH,Construction,Indemnity,1
2018-03,OH,Construction,LostTime,5
2018-03,OH,Healthcare,Indemnity,1
2018-03,OH,Healthcare,LostTime,6
2018-03,OH,Manufacturing,Indemnity,25
2018-03,OH,Manufacturing,LostTime,26
2018-03,OK,Construction,Indemnity,1
2018-03,OK,Construction,LostTime,4
2018-03,OK,Healthcare,Indemnity,1
2018-03,OK,Healthcare,LostTime,1
2018-03,OK,Manufacturing,Indemnity,9
2018-03,OK,Manufacturing,LostTime,11
2018-03,PA,Construction,Indemnity,1
2018-03,PA,Construction,LostTime,11
2018-03,PA,Healthcare,LostTime,9
2018-03,PA,Manufacturing,Indemnity,15
2018-03,PA,Manufacturing,LostTime,37
2018-03,RI,Manufacturing,LostTime,4
2018-03,SC,Manufacturing,Indemnity,1
2018-03,SD,Construction,LostTime,1
2018-03,SD,Manufacturing,Indemnity,2
2018-03,SD,Manufacturing,LostTime,1
2018-03,TN,Manufacturing,LostTime,2
2018-03,TX,Construction,Indemnity,6
2018-03,TX,Construction,LostTime,29
2018-03,TX,Healthcare,Indemnity,2
2018-03,TX,Healthcare,LostTime,7
2018-03,TX,Manufacturing,Indemnity,40
2018-03,TX,Manufacturing,LostTime,78
2018-03,VA,Manufacturing,Indemnity,1
2018-03,VA,Manufacturing,LostTime,1
2018-03,WA,Manufacturing,LostTime,1
2018-03,WI,Construction,Indemnity,4
2018-03,WI,Construction,LostTime,4
2018-03,WI,Healthcare,Indemnity,1
2018-03,WI,Healthcare,LostTime,2
2018-03,WI,Manufacturing,Indemnity,14
2018-03,WI,Manufacturing,LostTime,21
2018-03,WV,Healthcare,LostTime,1
2018-03,WV,Manufacturing,Indemnity,2
2018-03,WV,Manufacturing,LostTime,2
2018-04,AK,Manufacturing,LostTime,2
2018-04,AL,Construction,LostTime,4
2018-04,AL,Healthcare,Indemnity,1
2018-04,AL,Healthcare,LostTime,1
2018-04,AL,Manufacturing,Indemnity,8
2018-04,AL,Manufacturing,LostTime,15
2018-04,AR,Construction,Indemnity,1
2018-04,AR,Construction,LostTime,2
2018-04,AR,Healthcare,Indemnity,1
2018-04,AR,Healthcare,LostTime,2
2018-04,AR,Manufacturing,Indemnity,7
2018-04,AR,Manufacturing,LostTime,11
2018-04,CA,Healthcare,Indemnity,1
2018-04,CA,Manufacturing,LostTime,2
2018-04,CO,Construction,Indemnity,2
2018-04,CO,Construction,LostTime,7
2018-04,CO,Healthcare,LostTime,3
2018-04,CO,Manufacturing,Indemnity,3
2018-04,CO,Manufacturing,LostTime,11
2018-04,CT,Construction,Indemnity,1
2018-04,CT,Construction,LostTime,1
2018-04,CT,Manufacturing,Indemnity,2
2018-04,CT,Manufacturing,LostTime,3
2018-04,DC,Construction,LostTime,1
2018-04,DC,Manufacturing,LostTime,1
2018-04,DE,Construction,Indemnity,1
2018-04,DE,Construction,LostTime,1
2018-04,DE,Manufacturing,Indemnity,1
2018-04,FL,Construction,Indemnity,2
2018-04,FL,Construction,LostTime,30
2018-04,FL,Healthcare,LostTime,19
2018-04,FL,Manufacturing,Indemnity,9
2018-04,FL,Manufacturing,LostTime,38
2018-04,GA,Construction,LostTime,8
2018-04,GA,Healthcare,Indemnity,1
2018-04,GA,Healthcare,LostTime,2
2018-04,GA,Manufacturing,Indemnity,10
2018-04,GA,Manufacturing,LostTime,24
2018-04,ID,Manufacturing,Indemnity,1
2018-04,ID,Manufacturing,LostTime,4
2018-04,IL,Construction,Indemnity,1
2018-04,IL,Construction,LostTime,4
2018-04,IL,Healthcare,Indemnity,1
2018-04,IL,Healthcare,LostTime,4
2018-04,IL,Manufacturing,Indemnity,13
2018-04,IL,Manufacturing,LostTime,27
2018-04,KS,Construction,Indemnity,1
2018-04,KS,Construction,LostTime,3
2018-04,KS,Healthcare,LostTime,2
2018-04,KS,Manufacturing,Indemnity,1
2018-04,KS,Manufacturing,LostTime,8
2018-04,LA,Construction,LostTime,2
2018-04,LA,Healthcare,Indemnity,1
2018-04,LA,Healthcare,LostTime,4
2018-04,LA,Manufacturing,Indemnity,5
2018-04,LA,Manufacturing,LostTime,8
2018-04,MA,Construction,LostTime,5
2018-04,MA,Healthcare,LostTime,3
2018-04,MA,Manufacturing,Indemnity,7
2018-04,MA,Manufacturing,LostTime,6
2018-04,MD,Manufacturing,LostTime,3
2018-04,ME,Manufacturing,Indemnity,1
2018-04,ME,Manufacturing,LostTime,1
2018-04,MO,Construction,LostTime,1
2018-04,MO,Healthcare,Indemnity,1
2018-04,MO,Healthcare,LostTime,5
2018-04,MO,Manufacturing,Indemnity,8
2018-04,MO,Manufacturing,LostTime,13
2018-04,MS,Manufacturing,Indemnity,3
2018-04,MS,Manufacturing,LostTime,8
2018-04,MT,Manufacturing,LostTime,4
2018-04,NC,Manufacturing,LostTime,1
2018-04,ND,Construction,LostTime,1
2018-04,ND,Healthcare,LostTime,1
2018-04,ND,Manufacturing,Indemnity,3
2018-04,ND,Manufacturing,LostTime,7
